OpenMP-PSRS,12,10000000,0.363730
OpenMP-PSRS,12,10000000,0.327639
OpenMP-PSRS,12,10000000,0.336580
OpenMP-PSRS,12,10000000,0.308418
OpenMP-PSRS,12,10000000,0.422519
OpenMP-PSRS,12,10000000,0.337971
OpenMP-PSRS,12,10000000,0.303504
OpenMP-PSRS,12,10000000,0.380534
OpenMP-PSRS,12,10000000,0.285336
OpenMP-PSRS,12,10000000,0.398539
