OpenMPI-QS,4,10000000,0.634261
OpenMPI-QS,4,10000000,0.669890
OpenMPI-QS,4,10000000,0.645000
OpenMPI-QS,4,10000000,0.686395
OpenMPI-QS,4,10000000,0.677630
OpenMPI-QS,4,10000000,0.690366
OpenMPI-QS,4,10000000,0.690001
OpenMPI-QS,4,10000000,0.645981
OpenMPI-QS,4,10000000,0.643560
OpenMPI-QS,4,10000000,0.665998
